"CA3538AF-F928-43A8-8FE5-28EB79116ACD","UP","UP","HASTA","000317","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"7AA7EF09-4911-41A2-A738-2937BE261FBD","D1-25","DAYS 1-25","DIAS 1-25","000241","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"20872F3E-A50A-4BDF-B5CF-29C258977A31","PLT","PER LEVINE TUBE","POR TUBO LEVINE","000198","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"BBCD9D0E-FC5F-4E38-ADEB-2A82C737BC2F","SPIT","EXPECTORATE","EXPECTORE","000782","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"BB3023DC-EE80-4B04-95E7-2AC4E1D33E9A","T2/3T","TAKE 2/3 TABLET","TOME 2/3 PASTELLA","000712","0.6670","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"F12B276D-265B-4BDD-B958-2ADA4C53A45E","SV","STOP VOMITING","DEJAR DE VOMITAR","000370","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"36D682B1-1651-4B2D-8CE3-2AF8C1FC54A1","CC","FOR COUGH AND COLD","PARA LA TOS Y EL CATARRO","000083","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"84AE573D-3F77-4688-B35A-2B3B6028CFF4","OR","OR","O","000036","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"E55ECD0D-D475-4ED9-A466-2B49C71D4CC3","X7N","FOR 7 NIGHTS","POR 7 NOCHES","000508","","","7","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"24AB1A5D-ED23-42FA-A908-2B661793429F","ST","SORE THROAT","DOLOR DE GARGANTA","000200","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B79600D1-93BF-4AF5-A673-2B6A7FEC1306","X8D","FOR 8 DAYS","POR 8 DIAS","000417","","","8","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"9FA74884-197C-45EB-970C-2BC47D85A65F","X4D","FOR FOUR DAYS","POR 4 DIAS","000405","","","4","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"C2D2C483-1E4B-452A-98CE-2BE0AC67FAA8","PARAS","PARASITES","PARASITOS","000739","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"97FA2018-6741-40D5-9BA2-2C00E05389C8","RAS","RASH","ERUPCION","000658","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"46747BC4-85D6-47C9-AC4F-2C38CECB9FFD","NM6/24H","NO MORE THAN 6 IN 24 HRS","NO MAS DE 6 A 24 HORAS","000368","","4.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"21A18A6C-5D7B-45A9-8BBC-2C97620B39C8","SORENESS","FOR SORENESS","PARA EL DOLOR","000770","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"ECEF7700-F129-486C-BD25-2CA03B16115D","X","TIME","HORA","000565","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5720806E-FD70-4CB2-8A1A-2CD3C717A744","ITCHING","ITCHING","PICAZON","000435","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"44356DA4-2194-4989-ACA7-2CE8296C7A61","SM","FOR THE STOMACH","PARA EL ESTOMAGO","065543","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"12510B4B-FF97-424B-A1C3-2DC302BDD3FA","T1-2C","TAKE 1 TO 2 CAPSULES","TOME 1 A 2 CÁPSULAS","000209","2.0000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"2498F39E-9FAF-48C9-9500-2DE30EADCAF4","STARTING","STARTING","COMIENZO","000792","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"FECD3386-9FA5-4F7F-9BCE-2E62245A8D53","D16-25","DAYS 16-25","DIAS 16-25","000760","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"266FC074-566A-4C7A-BFFB-2ED274B2548B","TAT","UNTIL ALL TAKEN","HASTA QUE TOMAR","000053","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"C177AC21-4CA5-46DF-8700-2F1296A354BD","AT","AT","EN","000312","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"A5434648-281B-47C0-90EC-2F6A3CE505EB","INSIDE","INSIDE","DENTRO","000798","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"AE44EFE3-D8A5-497D-BBF6-2F82B210A9E6","ALT","ALTERNATE","ALTERNAR  ","000364","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B9FA1473-9283-4439-B7F2-2FA77804612E","T2/3S","TAKE 2/3 TEASPOONFUL","TOME 2/3 CUCHARADITA","000251","3.3330","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"1E41DE54-2BF4-4488-8B26-2FC6270C3ECA","INJ","INJECT","INYECTE","000090","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5666C100-E67C-4FA0-B2E7-3057C322BE62","AG","AGITATION","AGITACIÓN","000653","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"C9ACA930-8B1D-4265-AD69-3084C37E99E9","5XD","FIVE TIMES DAILY","CINCO VECES AL DIA","000402","","5.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5E44ABE1-65E0-4695-BBB3-311E7D9F4835","APART","APART","APARTE","000557","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"595969CA-BB0B-4F19-9FBB-31D0FDE09967","LATER","LATER","MAS TARDE","000775","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"60DFED67-A5A1-49CB-910F-31E07BE5D68E","BUTT","BUTTOCKS","NALGAS","000204","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"545C05DE-1E2B-409E-B715-32936E6EDD30","SCOOP","SCOOP","CUCHARA","000422","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"40B7DB9C-4CCF-42F8-B119-32CA604C112B","PATCH","PATCH","PARCHO","000387","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"975A2E74-F0E1-4CA1-A7C7-3384B3BA873D","RELIEF","RELIEF","ALIVIO","000641","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"82DE47BD-3FB9-481B-B05E-33960F694F60","T1-3T","TAKE 1 TO 3 TABLETS","TOME 1 A 3 TABLETAS","000735","3.0000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"E3804E4A-6FCD-4348-BA66-341D073D623D","SUP","SUPPOSITORY","SUPOSITORIO","000114","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"601B93A3-3639-45E8-8EC5-34C9188BC397","NOS","NOSE","NARIZ","000766","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"FDF73B0D-3452-465E-B849-3508F4C5AE5F","U5D","USE 5 DROPS","USO 5 GOTAS","000142","0.2500","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"8D747233-100C-4EC8-9DD4-358A0F6231AC","BID X10D","TAKE TWICE DAILY FOR 10 DAYS","DOS VECES AL DIA DURANTE 10 DIAS","000851","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"FCE4B84C-2080-400E-A78C-35C066A4C794","QD","EVERY DAY","CADA DIA","000014","","1.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"CF573C52-A3E6-43E8-B0E2-3607D71034CC","PRES","PRESSURE","PRESION","000690","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"271F79E5-D7AC-4ED4-AD79-364BF0127BD9","THU","ONCE WEEKLY ON THURSDAY","UNA VEZ SEMANAL EN JUEVES","","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3B449FC3-478F-47A0-AE4D-368B29EE2899","T-QID","3 OR 4 TIMES A DAY","3 O 4 VECES AL DIA ","000730","","4.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"89F7B8B3-7154-4CDC-8326-374F91D55883","PM","IN THE EVENING","EN LA NOCHE","000038","","1.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3B1155E5-3399-41FC-AD04-378541523F28","DIAP","DIAPER","PANAL","000466","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"85843B7B-C579-4FE2-9061-385AD044AF0F","DOSE","DOSE","DOSIS","000693","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"D4251884-E5BB-48CF-BB06-39123C80C1D4","TSS","THEN STOP","LUEGO SE DETIENE","000260","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"779CA716-F6F5-4AA0-B508-39A12D5EC461","SMK","SMOKE","FUMAR","000802","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"E7C46743-DC4E-46E5-A030-39B944F9BAE7","GONE","GONE","IDO","000663","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"66C24D38-65EB-4676-8F78-3B015FB4EA0A","SEVERE","SEVERE","GRAVE","000481","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5394EA88-04E6-492D-9BA9-3B7E977FF6A3","PERIANAL","PERIANAL","PERIANAL","000512","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"83432DCC-37E9-40E0-8D45-3BBC26DE9A2B","T3-4S","TAKE 3 TO 4 TEASPOONFULS","TOMAR DE 3 A 4 CUCHARADITAS","000656","20.0000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"71BF31F2-DA83-4E32-BD4C-3BEAC0654618","ANGINA","FOR ANGINA","PARA LA ANGINA","000401","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3F0DEA66-A463-4EEA-9E0E-3BFA8A89F1FA","3H","THREE HOURS","TRES HORAS","000357","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"99D81FD7-41D7-4733-A73C-3BFD14BFF02A","RUB","RUB","FROTAR","000618","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"0DD13A67-0982-41DF-BEA0-3C28FF88E399","5DOM","FIVE DAYS OF THE MONTH","CINCO DIAS DEL MES","000783","","0.1667","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"4FCA2B3D-3D93-438D-9C8D-3CD3AD6E8C36","BOTTLE","BOTTLE","BOTELLA","000662","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"4DFF69F4-F3E5-4B3B-8F8A-3CEC3700A6D8","Q3WKS","EVERY 3 WEEKS","CADA 3 SEMANAS","000637","","0.0476","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"F4B7A33B-5E1C-4EEF-AC6E-3D04EEBB00E6","MCD","**MAY CAUSE DROWSINESS**","PUEDE PROVOCAR SOMNOLENCIA ","000645","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"1BCFA1D6-0904-4F4C-A049-3D1585C9B05F","LIDS","LIDS","TAPAS","000329","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"A15E44E6-9F9F-40B1-AD17-3DFD492A4398","ABC","FOR ABDOMINAL CRAMPS","PARA CALAMBRES ABDOMINALES","000327","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"37EBEB07-AF32-4F20-90E5-3E031D3C86D0","INHAL","INHALATION","INHALACION","000573","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3C49C027-9C2A-43E8-B3DC-3E03795E239F","Q6-8H","EVERY 6 TO 8 HOURS","CADA 6 A 8 HORAS","000254","","4.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"2223B6DE-BE41-47EE-ACA5-3EC3543ADA3B","T.5T","TAKE 1/2 TABLET","TOME 1/2 COMPRIMIDO","","0.5000","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"1BEFD130-C592-48CF-B08C-3F10F4CF5D40","T2.5T","TAKE 2 AND 1/2 TABLETS","TOME 2 Y 1/2 TABLETAS","","2.5000","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"F11AB2A6-0F6C-4F33-B074-3F8DC4577855","T1-2T","TAKE 1 OR 2 TABLETS","TOME UNA O DOS TABLETAS","000160","2.0000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"DAF59BE9-CB29-42A7-B1E8-3FCA6DC1EA3D","MR","MUSCLE RELAXANT","RELAJANTE DE MUSCULOS","000781","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"ACC5ED0B-EFE4-4BC6-B9A2-3FEB2A92760E","BEGIN","BEGIN","COMENZAR","000263","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"AB562373-0EE8-4A89-AF25-4064A94E1DA1","JUICE","JUICE","JUGO","000446","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B728BA56-2FEB-40DE-A568-409E4D9C8C10","CYCLE","CYCLE","CICLO","000516","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"8D1A9236-965A-4C11-9042-40CD2B9A38EA","UNF","UNDER NAIL FOLD","BAJO PLIEGUE UNGUEAL","000199","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"A4C3AF5F-E46F-4A09-9BA9-40F953D42195","THY","FOR THYROID","PARA LA TIROIDE","000679","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"87E81CE3-7A3F-4B1F-90E3-413555AE5405","AAD","AS A DIURETIC","COMO DIURÉTICO","000341","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"E5AC211E-A53B-4C34-A819-418EC9CE0D38","1-2D","ONCE OR TWICE DAILY","UNA O DOS VECES AL DIA","000239","","2.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"6637C804-8374-4451-91EC-41CBEC9A0970","C","CAPSULE","CAPSULA","823","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3BE02DF3-5011-4127-9858-420DF33D0975","VULVA","TO VULVA","A VULVA","000776","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5EDFE247-49D4-40F9-B402-4233675E1EBF","X6","FOR 6 DAYS","POR 6 DIAS","000173","","","6","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"3AB13F52-E6FA-41A1-8533-42414EB209CA","NITRO911","DISSOLVE 1 TABLET UNDER THE TONGUE EVERY 5 MINUTES AS NEEDED FOR CHEST PAIN. CALL 911 IF NO RELIEF","DISOLVER 1 TABLETA BAJO LA LENGUA CADA 5 MINUTOS COMO NECESARIO PARA EL DOLOR EN EL PECHO. LLAME AL 911 SI NO HAY ALIVIO","","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"84B79B6A-1BB2-4D4A-953B-42C66A1894DB","CG","FOR COUGH","PARA LA TOS","000084","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"292E7C4C-227D-4467-8145-42E4DEA34B07","PW","AFTER WATER","DESPUES DE AGUA","000186","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"9B0BC624-B02E-4D7A-9C50-42F43EF62337","FFR","FOR FLUID RETENTION","PARA LA RETENCION DE LIQUIDO","000705","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"241EA674-8202-45A9-A392-4476B338607A","BRUSHING","BRUSHING","CEPILLADO","000772","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"4E74161B-5805-4648-9768-45311B2AE7FA","U","UNITS","UNIDADES","000176","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"8C399685-8806-40E7-B78D-458E9491AE8A","SALINE","SALINE","SALINA","000709","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"DCF5A97F-0FC4-4C36-9EE1-45A9A70743B3","X5D","FOR 5 DAYS","POR 5 DIAS","000391","","","5","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"7F7DA064-7695-4465-AB1C-460510B9BD45","3-4GTS","3 TO 4 DROPS","3 A 4 GOTAS","000514","0.2000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"EE43BE8C-1C7E-4CA2-9DA0-461E5A619DFA","WITHIN","WITHIN","DENTRO","000606","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"FBEDD6F9-D3CA-4F2B-B3A2-463CB5F2A5A1","5-9","DAYS 5 THRU 9","DIAS 5 HASTA 9","000180","","0.1667","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B726E685-1697-4A20-B4F6-4648B13F34FB","FRM","FROM","DE","000584","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"6C5B9067-216E-48A4-9A33-47A03A53B663","SWISH","SWISH","SILBIDO","000773","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"E141B375-C089-4D9A-A709-47A6CD178629","T6C","TAKE 6 CAPSULES","TOMAR 6 C-PSULAS","","6.0000","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"756F13E0-589A-4528-AEB7-47A8A2D9DD72","Q24H","EVERY 24 HOURS","CADA 24 HORAS","000268","","1.0000","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"2BB2AAA9-2F0B-4677-952B-481407881112","FT","TO THE FOOT","A LOS PIES","000065","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"A7C6DBA1-6B19-4212-A5DC-482289125063","NMT","NO MORE THAN","NO MAS DE","000701","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"10C1905F-3781-45D6-8BDE-494DACBD78C1","WEEK","WEEK","SEMANA","000425","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B935F029-DC2B-43B1-85D8-495D0491F858","CCN","FOR COUGH AND CONGESTION","PARA LA TOS Y LA CONGESTION","000117","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"C69C356F-267A-436B-AC7A-4AF766D51024","SHIFT","SHIFT","CAMBIAR","000434","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"0BE32AFA-8E64-4EB7-B94C-4B6ABC8BAB8C","SUPPOS","SUPPOSITORIES","SUPOSITORIOS","000558","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"790AB8E3-2992-4F4F-AC7E-4BC4D7C10739","ALL","ALL","TODOS","000335","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"4B5A14CD-5BAD-4EF5-9F15-4C0A84C194FD","AFTER","AFTER","DESPUES","000224","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"D2E2EE17-4354-406B-B5D7-4C4F70479BD0","ANX","FOR ANXIETY","PARA LA ANSIEDAD","000400","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"DF56F6D7-9CB1-4C7C-9147-4C6F2F953C3B","CP","FOR CHEST PAIN","PARA EL DOLOR DE PECHO","000476","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"57619F30-FCCF-4D6A-8F25-4CBD5D00E58C","QMO","EACH MONTH","CADA MES","000537","0.0000","0.0333","0","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B00FE326-C0C7-43C3-8713-4CC7937156C7","FOR","FOR","PARA","000034","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"30F2CB81-2E99-4124-9594-4D3E90435F71","PINWORMS","PINWORMS","OXIURORS ","000639","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"A2FBA4DA-24EE-4981-BFE3-4E286DBBEA86","2W","2 WEEKS","2 SEMANAS","000674","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"9E2CC564-643C-4F99-A340-4EF3365199F8","POT","POTASSIUM","POTASIO","000628","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"2AC6C559-065D-4019-8579-4F14B99DE90F","GOUT","FOR GOUT","PARA LA GOTA","000491","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"B6FC276A-4874-4E65-B22B-4F2BCBA364FB","T3S","TAKE 3 TEASPOONFULS","TOMAR 3 CUCHARADITAS","000143","15.0000","","","1","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"41CC21DD-5E8E-4DC4-A24B-4F645C2E8C86","DTR","DISCARD THE REMAINDER","DESECHE EL RESTO","","","","","","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"5E591AAE-4B4A-4BD7-AD18-4F7BE3BFF736","Q","EVERY","CADA","000044","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"1BC0E41C-4C6D-4D47-A605-5031F6DC431C","D","DAILY","DIARIO","000016","0.0000","1.0000","0","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"88053805-9553-453A-9751-50E86EBA4966","BP","FOR BLOOD PRESSURE","PARA LA PRESION SANGUINEA","000027","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"F3391960-A1F2-49C6-A9A5-50F7975C6C90","NS","FOR NECK SPASM","PARA EL ESPASMO CUELLO","000548","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
"8850B30A-400B-4E20-8DD5-511DFA834000","SLP","FOR SLEEP","PARA DORMIR","000045","","","","0","","","","2DBD3435-FE93-4D79-8AAF-6D258A98FED7","30-Oct-2017 11:27:08","","0","","","","",""
